User ID;Purchase;Homepage;Categories;ProductPage;Onsales;Search;Basket;Others;Sum
U00515064;1;16;9;54;1;2;5;0;87
U00515157;0;4;3;9;1;1;2;0;20
U00515546;0;3;1;5;2;0;0;0;11
U00515586;1;15;7;52;1;1;4;0;80
U00515654;0;10;10;23;3;2;3;2;53
U00515729;0;4;2;7;3;1;0;1;18
U00515777;1;3;3;7;1;1;1;1;17
U00515815;1;5;5;9;1;1;2;0;23
U00515856;0;6;2;7;3;0;0;1;19
U00516027;1;10;3;37;1;13;7;1;72
U00516120;0;9;5;36;1;1;3;0;55
U00516160;1;6;2;6;3;0;1;0;18
U00516165;0;3;4;10;1;1;1;0;20
U00516427;1;5;3;8;3;1;1;0;21
U00516476;0;4;2;5;3;0;0;0;14
U00516493;1;8;0;35;1;11;5;1;61
U00516505;1;5;0;18;0;6;4;1;34
U00516529;0;3;4;7;1;1;1;0;17
U00516656;0;8;2;33;0;1;3;1;48
U00516727;1;6;2;10;3;0;2;0;23
U00516755;0;4;3;9;3;0;1;0;20
U00516793;1;10;2;28;1;10;5;0;56
U00516837;1;4;7;12;2;1;3;1;30
U00516877;1;7;6;14;1;2;3;0;33
U00517195;0;4;4;9;1;1;1;0;20
U00517249;1;10;11;22;3;2;4;1;53
U00517264;0;6;5;10;2;0;2;0;25
U00517560;1;9;5;36;1;2;2;1;56
U00517598;1;10;0;39;1;12;8;2;72
U00517607;1;5;11;19;2;1;2;1;41
U00517682;0;7;5;10;1;0;1;0;24
U00517716;1;7;4;12;1;0;2;0;26
U00517852;0;5;6;13;1;1;2;0;28
U00517913;1;9;6;33;2;1;2;2;55
U00517925;1;5;7;14;2;1;1;0;30
U00517928;0;3;4;9;1;1;2;0;20
U00517982;1;8;6;41;2;1;3;1;62
U00517995;0;6;5;12;2;0;2;0;27
U00517997;0;4;2;6;3;0;0;1;16
U00518101;1;6;5;10;1;1;1;0;24
U00518200;1;7;1;7;2;1;1;1;20
U00518244;1;4;5;8;0;0;1;0;18
U00518274;1;10;6;45;2;2;4;2;71
U00518309;0;13;9;52;2;2;3;0;81
U00518319;0;3;0;19;0;5;4;1;32
U00518345;0;7;5;12;1;1;2;0;28
U00518396;1;8;5;12;6;0;0;1;32
U00518459;0;19;10;67;1;5;2;2;106
U00518503;0;9;6;44;2;2;3;1;67
U00518519;1;5;5;11;0;1;1;0;23
U00518556;1;11;8;47;2;2;2;1;73
U00518629;1;12;0;39;0;12;8;0;71
U00518667;1;22;10;72;3;2;5;0;114
U00518683;1;3;4;10;1;1;1;0;20
U00518689;0;4;2;6;2;0;0;0;14
U00518778;0;7;6;16;1;1;2;0;33
U00518802;0;4;1;8;2;0;0;0;15
U00519021;0;9;9;17;1;0;2;0;38
U00519253;1;9;6;37;1;1;2;1;57
U00519317;1;5;0;21;0;6;3;1;36
U00519321;1;6;6;14;0;2;1;1;30
U00519460;1;9;0;31;0;10;6;1;57
U00519492;1;4;1;5;3;1;0;0;14
U00519629;0;3;3;6;1;1;1;0;15
U00519775;0;5;4;10;1;1;1;0;22
U00519834;1;4;0;20;1;6;3;1;35
U00519984;0;8;3;34;1;1;1;0;48
U00520028;0;5;6;12;1;1;1;1;27
U00520168;1;7;6;15;5;2;0;0;35
U00520239;0;4;0;24;1;7;4;1;41
U00520250;1;5;8;24;1;2;3;0;43
U00520254;1;3;4;8;0;1;1;0;17
U00520266;0;3;3;7;1;0;1;0;15
U00520427;0;4;3;8;3;0;1;0;19
U00520591;0;7;6;12;2;0;1;0;28
U00520625;0;3;5;10;1;0;2;1;22
U00520686;0;27;17;93;3;3;6;2;151
U00520689;1;15;10;52;1;2;4;1;85
U00520742;1;2;3;5;2;0;0;0;12
U00520993;0;6;6;11;1;2;1;1;28
U00521101;1;5;0;25;0;7;4;1;42
U00521189;1;5;3;11;3;0;1;0;23
U00521238;1;5;3;7;3;0;1;0;19
U00521345;1;5;3;6;3;1;1;0;19
U00521352;0;6;3;8;2;0;0;0;19
U00521423;1;3;2;5;2;1;0;0;13
U00521667;0;7;3;8;3;0;1;0;22
U00521870;0;4;2;6;2;0;0;0;14
U00522051;1;6;9;20;2;1;3;0;41
U00522058;0;7;8;15;2;1;3;0;36
U00522205;0;4;3;7;1;0;1;0;16
U00522215;0;6;2;27;1;9;5;1;51
U00522295;0;3;3;8;1;0;1;0;16
U00522425;1;3;5;10;1;1;1;0;21
U00522433;1;6;2;7;3;0;1;0;19
U00522472;0;6;1;7;3;0;0;1;18
U00522512;0;6;4;11;4;0;0;0;25
U00522665;0;9;3;14;5;2;1;0;34
U00522678;1;4;0;18;1;5;4;1;33
U00522831;1;8;2;28;0;9;6;0;53
U00522886;1;7;6;13;2;2;2;0;32
U00522950;0;5;0;6;2;0;0;0;13
U00523155;1;6;6;17;1;1;3;0;34
U00523233;1;4;0;25;1;8;4;1;43
U00523441;1;5;6;11;1;2;1;0;26
U00523637;1;5;0;18;0;6;3;1;33
U00523671;1;5;7;13;1;1;2;0;29
U00523777;1;4;5;13;1;1;1;0;25
U00523842;1;4;3;8;1;0;1;0;17
U00523970;1;6;0;20;0;6;4;1;37
U00524128;0;4;0;6;3;0;0;0;13
U00524313;1;12;6;50;1;1;4;0;74
U00524344;1;7;0;32;1;9;7;1;57
U00524523;1;15;5;46;1;2;3;2;74
U00524611;0;6;5;11;2;2;1;1;28
U00524718;1;8;6;46;2;2;3;0;67
U00524864;1;14;0;54;0;15;9;1;93
U00524914;0;3;2;5;1;0;1;0;12
U00524991;0;12;9;27;2;1;3;2;56
U00525002;0;3;3;8;3;1;0;0;18
U00525149;0;8;6;12;4;1;0;0;31
U00525334;1;10;5;12;4;0;1;0;32
U00525607;0;7;5;12;0;0;2;1;27
U00525699;0;4;3;8;0;1;1;0;17
U00525733;0;7;2;9;4;0;2;0;24
U00525740;1;7;0;28;0;9;5;1;50
U00525807;1;7;0;22;0;7;4;1;41
U00525875;0;5;3;10;3;0;1;0;22
U00525946;0;7;0;26;0;8;7;1;49
U00526094;1;5;4;10;1;1;1;0;22
U00526144;1;7;6;15;1;2;4;0;35
U00526173;1;7;8;15;1;2;2;0;35
U00526219;1;4;3;7;1;0;0;0;15
U00526287;1;6;9;14;1;2;2;0;34
U00526295;0;2;2;7;2;0;0;0;13
U00526345;1;9;10;18;3;2;3;1;46
U00526430;0;3;1;5;2;0;0;0;11
U00526431;1;3;1;5;2;0;0;0;11
U00526481;1;7;6;13;5;1;0;1;33
U00526528;0;3;4;8;0;0;1;0;16
U00526702;1;9;0;30;1;9;6;2;57
U00526751;0;7;2;23;0;8;6;3;49
U00526860;0;5;4;12;1;1;1;0;24
U00526995;0;4;7;12;1;1;1;0;26
U00527036;1;5;0;18;0;6;3;1;33
U00527225;0;3;2;5;3;1;0;1;15
U00527299;1;10;2;35;1;10;6;2;66
U00527317;1;6;3;9;0;2;2;1;23
U00527404;0;5;4;12;1;1;2;0;25
U00527499;0;7;5;12;1;1;2;0;28
U00527519;0;4;3;10;1;1;1;1;21
U00527702;0;4;1;20;0;6;5;1;37
U00527913;1;5;8;13;1;0;2;1;30
U00528158;1;14;8;52;1;1;2;2;80
U00528234;1;12;5;48;0;1;4;0;70
U00528411;1;8;7;16;1;1;3;0;36
U00528468;1;5;5;9;1;0;0;1;21
U00528583;1;5;4;12;1;1;2;0;25
U00528602;0;4;5;10;1;1;2;1;24
U00528719;1;7;0;25;0;7;5;1;45
U00528721;1;3;3;7;1;0;1;1;16
U00529106;0;4;2;4;2;1;1;1;15
U00529166;0;4;2;9;2;0;0;0;17
U00529188;0;7;7;21;2;2;2;1;42
U00529215;0;8;8;17;2;1;2;1;39
U00529326;1;11;5;14;6;1;2;0;39
U00529376;1;4;4;8;1;1;1;0;19
U00529425;1;6;0;24;0;7;5;1;43
U00529485;1;10;10;19;3;3;3;2;50
U00529534;1;4;1;6;2;1;1;0;15
U00529953;0;6;6;16;2;1;3;1;35
U00530051;0;3;2;6;2;0;0;0;13
U00530133;0;8;0;30;1;10;7;0;56
U00530150;1;9;8;20;1;1;1;0;40
U00530204;1;18;9;72;1;4;3;2;109
U00530210;1;14;3;51;2;14;10;3;97
U00530422;0;10;9;15;2;1;2;1;40
U00530430;0;9;7;39;1;2;2;1;61
U00530626;1;9;2;34;0;9;7;1;62
U00530959;0;5;5;8;0;0;2;0;20
U00530991;0;4;3;6;3;0;0;0;16
U00531007;0;9;8;22;2;1;4;1;47
U00531064;1;7;7;18;2;2;3;0;39
U00531085;1;2;1;16;0;5;3;1;28
U00531119;0;17;14;78;3;3;5;4;124
U00531169;0;3;4;12;1;0;3;0;23
U00531231;1;3;2;7;2;1;0;0;15
U00531320;1;4;2;20;0;6;5;1;38
U00531363;1;5;4;10;3;1;0;0;23
U00531515;1;3;3;7;0;1;1;0;15
U00531545;0;8;1;26;0;8;5;0;48
U00531598;1;5;3;9;0;0;1;0;18
U00531642;1;7;2;9;3;1;0;0;22
U00531645;1;6;6;13;2;1;3;1;32
U00531804;1;4;6;10;0;0;1;0;21
U00531833;1;8;2;37;2;11;7;0;67
U00531938;0;4;1;6;3;0;0;0;14
U00531973;1;4;5;12;2;2;2;0;27
U00531993;1;6;0;24;0;8;5;0;43
U00532133;0;4;4;8;3;0;1;0;20
U00532147;1;4;2;22;0;7;5;1;41
U00532172;0;4;0;17;1;5;4;1;32
U00532372;1;25;10;85;1;5;5;4;135
U00532536;1;18;9;65;2;2;5;1;102
U00532585;1;9;5;37;2;1;2;0;56
U00532656;1;2;5;9;1;0;2;0;19
U00532710;1;8;2;11;3;1;0;1;26
U00532751;1;3;3;7;0;1;1;0;15
U00532808;0;3;2;6;1;1;1;1;15
U00532833;0;6;1;22;0;6;4;1;40
U00532942;0;4;5;8;1;0;1;0;19
U00533013;1;4;5;10;1;1;2;0;23
U00533093;0;7;4;42;0;2;3;0;58
U00533384;1;5;1;23;0;6;4;1;40
U00533472;1;11;11;22;1;0;2;2;49
U00533547;0;6;3;8;3;1;0;0;21
U00533563;0;6;2;10;3;1;0;1;23
U00533745;0;13;5;41;1;12;8;2;82
U00533817;1;6;2;38;1;13;7;3;70
U00533859;1;10;4;43;2;12;8;1;80
U00533867;0;8;5;15;2;2;3;0;35
U00533887;1;6;5;12;0;1;1;1;26
U00533892;0;4;4;9;4;1;1;0;23
U00533929;1;13;3;42;0;14;7;2;81
U00534133;0;7;2;11;3;1;0;1;25
U00534340;0;8;7;14;1;1;2;1;34
U00534451;0;3;3;8;1;1;1;0;17
U00534523;1;14;5;46;1;1;3;0;70
U00534576;1;5;1;17;1;5;4;1;34
U00534636;0;7;3;9;3;1;0;0;23
U00534653;1;3;3;8;1;1;1;0;17
U00534700;1;20;8;77;2;3;5;0;115
U00534741;1;7;3;8;4;1;0;0;23
U00534782;1;5;3;9;1;1;1;0;20
U00534868;1;8;7;20;2;2;3;1;43
U00534896;1;4;2;6;2;0;0;0;14
U00534940;0;4;3;7;4;0;0;0;18
U00535003;0;5;2;8;3;1;0;1;20
U00535131;0;7;8;22;2;1;3;0;43
U00535151;0;19;10;98;2;6;6;2;143
U00535261;0;7;6;13;1;1;2;0;30
U00535701;0;3;2;4;1;0;0;1;11
U00535740;0;5;5;14;2;1;1;0;28
U00535768;1;6;2;10;4;1;0;0;23
U00535814;0;3;3;8;1;1;1;0;17
U00535863;1;5;6;13;2;1;2;0;29
U00536296;0;9;3;40;0;13;10;3;78
U00536304;0;4;3;6;3;0;0;0;16
U00536364;1;6;2;29;1;10;4;2;54
U00536435;0;4;4;9;1;1;2;0;21
U00536446;1;4;3;8;1;1;1;0;18
U00536787;0;4;0;8;3;0;0;0;15
U00536812;0;3;1;4;1;1;1;0;11
U00537112;1;3;2;5;2;0;1;0;13
U00537144;1;11;5;43;0;1;3;0;63
U00537189;1;10;3;32;0;11;6;1;63
U00537284;1;8;0;31;0;9;7;2;57
U00537551;0;6;8;14;1;2;2;0;33
U00537562;1;6;5;11;1;1;2;0;26
U00537629;1;8;0;25;0;7;4;0;44
U00537677;0;5;5;11;1;1;2;0;25
U00537817;1;2;5;9;1;1;1;0;19
U00537921;1;4;5;9;1;1;1;0;21
U00537983;0;3;3;10;1;1;1;0;19
U00538262;1;7;9;21;2;3;3;1;46
U00538285;0;3;2;5;2;1;0;0;13
U00538433;1;10;8;18;2;2;5;0;45
U00538566;1;6;5;11;2;1;2;0;27
U00538620;1;10;3;33;1;9;6;2;64
U00538655;1;7;2;24;0;8;5;0;46
U00538696;1;7;0;24;0;10;5;2;48
U00538699;0;9;7;18;1;1;3;1;40
U00538775;1;4;5;11;1;1;2;0;24
U00538919;0;6;3;8;4;0;0;0;21
U00539175;0;4;3;8;1;1;1;0;18
U00539191;1;3;3;8;2;0;0;0;16
U00539408;1;10;5;20;10;2;0;0;47
U00539495;1;8;3;12;3;2;0;0;28
U00539505;0;4;4;7;1;1;1;0;18
U00539609;0;4;2;7;2;1;0;0;16
U00539752;0;12;5;53;2;2;5;1;80
U00539834;0;15;9;70;3;2;3;1;103
U00540007;0;7;8;16;1;1;2;2;37
U00540018;1;5;5;9;1;2;1;0;23
U00540252;1;5;6;17;1;2;3;2;36
U00540385;1;4;1;22;0;7;4;0;38
U00540428;0;14;7;68;1;5;5;2;102
U00540526;1;8;6;14;2;1;2;0;33
U00540670;0;4;4;8;1;1;1;0;19
U00540791;1;7;5;34;0;2;2;0;50
U00540828;1;7;4;11;1;1;1;1;26
U00540873;1;12;2;39;0;11;7;1;72
U00540993;0;5;2;6;2;0;0;1;16
U00541071;1;3;4;8;1;1;2;0;19
U00541122;0;5;2;9;3;1;1;0;21
U00541448;0;9;8;16;2;1;2;1;39
U00541658;0;8;1;32;1;10;7;3;62
U00541662;0;4;4;10;1;1;2;0;22
U00541700;1;5;2;8;3;0;0;0;18
U00541734;1;14;0;62;1;18;12;2;109
U00541879;0;4;3;9;1;1;2;1;21
U00541923;1;3;4;7;0;0;1;0;15
U00541981;1;4;1;5;2;1;1;0;14
U00542071;0;8;9;23;2;2;2;0;46
U00542091;0;5;5;12;0;2;2;0;26
U00542245;1;4;0;20;0;5;4;1;34
U00542408;1;5;6;12;1;1;1;0;26
U00542434;0;3;3;4;2;1;1;0;14
U00542510;0;3;3;7;0;1;1;0;15
U00542516;0;8;1;13;5;0;0;1;28
U00542551;1;8;4;47;0;14;9;3;85
U00542623;0;2;3;4;2;1;0;0;12
U00542711;1;4;2;6;2;1;0;0;15
U00542828;1;8;6;11;4;1;0;0;30
U00542952;1;7;7;15;2;2;4;0;37
U00543044;0;7;6;14;1;1;2;0;31
U00543135;1;6;3;22;1;7;4;1;44
U00543190;0;3;1;5;2;1;0;0;12
U00543246;0;12;8;53;2;1;4;2;82
U00543367;0;4;3;8;0;0;1;0;16
U00543633;1;4;3;9;1;1;1;0;19
U00543679;0;4;2;6;2;0;1;0;15
U00543708;0;6;6;14;2;1;3;0;32
U00543718;0;4;3;8;1;0;1;0;17
U00543783;1;14;2;45;1;14;10;1;87
U00543934;1;5;2;8;3;0;0;1;19
U00544077;0;3;0;6;2;0;1;0;12
U00544106;0;8;8;43;0;3;3;1;66
U00544227;1;10;8;17;1;1;3;1;41
U00544238;1;8;4;31;0;1;2;1;47
U00544298;1;10;5;45;1;2;5;1;69
U00544323;1;8;9;17;2;1;2;1;40
U00544566;1;5;1;6;2;0;0;0;14
U00544764;0;3;4;9;0;1;2;0;19
U00544800;0;5;4;10;1;1;2;0;23
U00544842;0;15;11;69;2;1;5;3;106
U00544847;0;5;5;13;1;1;2;0;27
U00544868;1;2;2;4;2;1;0;0;11
U00544909;0;5;5;10;0;0;1;1;22
U00544918;1;5;0;22;1;8;5;1;42
U00544960;1;6;0;30;2;8;7;1;54
U00544990;1;7;6;15;1;1;3;1;34
U00545002;1;3;3;6;0;1;1;0;14
U00545034;1;4;4;8;1;1;1;0;19
U00545093;1;9;4;32;0;10;5;0;60
U00545103;0;4;4;8;1;2;1;0;20
U00545209;0;5;2;22;1;8;5;1;44
U00545438;1;8;8;17;2;2;3;1;41
U00545498;0;3;5;10;1;1;2;1;23
U00545507;1;5;5;12;0;0;1;0;23
U00545572;0;5;2;11;4;1;1;0;24
U00545575;0;3;2;7;1;1;1;0;15
U00545664;0;7;4;9;4;1;1;1;27
U00545794;0;4;3;4;2;0;0;0;13
U00546091;1;7;4;11;5;1;1;1;30
U00546229;1;7;2;23;0;8;3;1;44
U00546239;0;16;19;92;2;2;6;0;137
U00546443;0;4;4;10;1;1;1;0;21
U00546623;1;13;0;44;2;15;8;3;85
U00546651;1;5;5;11;1;2;2;0;26
U00546735;0;5;2;5;2;1;0;1;16
U00546936;0;3;2;6;2;0;1;0;14
U00546980;1;9;0;32;2;11;6;1;61
U00546988;0;8;2;40;1;12;7;3;73
U00547248;0;8;2;8;2;0;1;0;21
U00547375;1;4;0;18;0;5;3;1;31
U00547544;1;3;4;8;1;0;1;1;18
U00547643;1;6;3;13;1;0;2;0;25
U00547670;0;5;0;8;3;0;0;0;16
U00547765;0;8;9;20;2;1;3;1;44
U00547829;1;7;0;23;0;6;6;2;44
U00547837;1;6;7;15;3;1;3;0;35
U00547961;1;8;8;16;1;1;2;1;37
U00548112;1;4;4;7;1;0;1;0;17
U00548123;1;9;2;27;1;10;5;1;55
U00548420;1;12;7;45;1;2;2;1;70
U00548437;1;5;2;5;2;0;1;0;15
U00548861;1;9;0;34;1;12;6;1;63
U00548948;0;4;5;10;1;1;1;0;22
U00548981;1;4;6;11;1;1;2;0;25
U00549049;0;7;3;8;3;0;1;1;23
U00549177;0;7;4;11;4;0;0;1;27
U00549221;0;15;8;65;1;2;4;2;97
U00549429;0;4;4;10;1;0;1;0;20
U00549465;0;7;3;10;3;1;1;1;26
U00549510;1;4;1;6;1;0;1;0;13
U00549579;0;3;4;9;1;1;1;1;20
U00549588;0;6;4;12;2;1;2;1;28
U00549872;1;5;6;12;1;1;2;1;28
U00549901;1;3;3;7;1;0;1;0;15
U00549920;1;8;0;29;0;8;6;1;52
U00549946;1;6;6;11;2;1;2;1;29
U00550043;0;4;1;7;2;0;0;0;14
U00550154;1;6;2;9;3;0;1;0;21
U00550365;1;7;4;11;4;1;1;0;28
U00550465;0;5;1;6;2;0;0;0;14
U00550467;1;3;5;9;1;1;1;0;20
U00550555;0;6;6;13;1;1;2;0;29
U00550587;0;6;5;13;1;0;2;0;27
U00550606;1;6;5;12;2;2;2;0;29
U00550705;1;3;3;9;1;1;1;1;19
U00550730;0;3;2;6;3;0;0;0;14
U00550803;1;7;3;8;3;0;0;1;22
U00550913;1;2;2;5;2;0;0;0;11
U00551173;0;6;1;11;4;2;0;0;24
U00551298;1;7;9;18;2;1;3;1;41
U00551332;0;5;0;18;0;5;3;1;32
U00551573;1;6;2;23;1;6;5;0;43
U00551583;1;7;8;15;1;2;3;0;36
U00551662;0;5;5;34;1;2;2;0;49
U00551761;1;4;4;8;1;1;1;0;19
U00551925;0;7;7;16;1;1;3;0;35
U00551930;0;4;1;5;2;1;0;0;13
U00552077;0;9;9;47;0;2;3;2;72
U00552097;1;11;1;37;0;12;6;3;70
U00552293;1;4;4;8;1;2;2;0;21
U00552331;0;3;3;7;3;0;1;0;17
U00552367;0;2;2;7;1;0;1;0;13
U00552413;0;9;3;9;4;2;0;1;28
U00552448;0;5;6;12;1;1;1;0;26
U00552648;1;4;5;12;0;2;2;0;25
U00552701;0;4;2;6;3;0;1;0;16
U00552738;0;4;1;5;2;1;0;0;13
U00552816;1;5;0;23;1;8;5;1;43
U00552972;1;4;3;7;1;1;1;0;17
U00553015;1;2;5;8;1;1;1;0;18
U00553176;1;16;12;82;3;1;6;3;123
U00553199;1;11;2;36;0;12;8;3;72
U00553353;1;3;1;6;2;0;0;0;12
U00553448;1;8;0;30;1;8;5;1;53
U00553480;1;12;3;30;0;10;6;1;62
U00553680;1;23;11;78;0;1;7;3;123
U00553829;1;6;0;30;1;10;6;0;53
U00553914;0;9;4;13;5;0;0;1;32
U00553949;1;6;7;10;1;1;2;0;27
U00554098;1;13;9;68;1;2;5;0;98
U00554121;1;4;5;7;3;0;1;1;21
U00554162;1;4;3;8;1;1;1;1;19
U00554208;1;5;0;20;1;6;4;1;37
U00554498;0;11;5;42;1;1;2;0;62
U00554512;1;14;1;40;2;11;7;4;79
U00554516;1;7;8;16;2;1;4;0;38
U00554652;1;6;8;15;1;0;2;0;32
U00554688;0;3;3;7;1;1;1;0;16
U00554689;0;10;7;41;0;1;1;2;62
U00554779;1;4;0;5;3;1;0;0;13
U00554798;1;4;4;8;1;1;1;0;19
U00554927;0;6;3;34;0;10;7;1;61
U00554949;1;5;1;26;1;7;5;2;47
U00554956;0;4;4;8;1;1;2;0;20
U00554959;1;5;5;10;1;1;1;1;24
U00555083;0;7;0;30;0;8;5;0;50
U00555107;1;6;0;25;0;8;5;1;45
U00555146;1;5;6;13;1;1;1;1;28
U00555203;0;12;13;23;2;2;3;0;55
U00555224;0;6;5;11;1;1;2;1;27
U00555354;1;3;5;10;0;0;1;1;20
U00555543;1;8;1;21;0;6;5;1;42
U00555706;1;6;0;18;0;6;4;2;36
U00555854;1;17;13;78;1;2;5;2;118
U00555912;1;3;4;8;1;1;2;0;19
U00556016;1;9;11;26;2;4;3;1;56
U00556139;1;3;3;8;1;0;1;1;17
U00556165;1;11;0;39;0;11;8;3;72
U00556265;0;4;2;7;1;0;0;0;14
U00556272;1;7;6;13;2;1;2;0;31
U00556393;1;7;6;42;0;12;8;3;78
U00556413;0;6;3;10;4;1;0;0;24
U00556424;1;4;5;9;1;1;2;1;23
U00556434;0;6;4;12;1;0;1;1;25
U00556675;1;7;5;10;0;2;2;0;26
U00556699;1;4;1;18;0;5;4;1;33
U00556801;1;9;3;11;4;0;0;0;27
U00556870;1;7;3;8;3;1;0;1;23
U00556926;0;3;4;3;1;0;0;0;11
U00557204;1;3;3;6;0;1;1;0;14
U00557313;1;5;0;17;1;5;3;0;31
U00557343;0;4;3;7;1;1;2;0;18
U00557460;0;21;10;83;1;2;5;1;123
U00557516;0;8;8;16;2;1;2;0;37
U00557735;1;5;0;33;1;10;7;1;57
U00557750;0;4;5;9;1;0;1;0;20
U00557796;1;6;0;28;1;8;6;0;49
U00557908;1;4;2;6;2;1;1;0;16
U00558014;1;8;0;32;2;9;6;0;57
U00558056;1;13;0;43;1;13;8;2;80
U00558113;1;22;13;83;0;3;5;2;128
U00558171;1;9;5;12;1;1;2;0;30
U00558315;1;5;6;11;2;1;2;0;27
U00558337;1;8;2;32;1;8;6;4;61
U00558488;0;3;2;5;2;0;0;0;12
U00558558;1;7;4;8;2;0;1;1;23
U00558575;1;9;4;9;4;0;0;1;27
U00558607;1;4;4;8;1;1;1;0;19
U00558615;0;4;4;9;1;1;2;0;21
U00558753;1;17;11;74;2;0;6;1;111
U00559055;0;6;8;17;1;1;4;0;37
U00559104;1;7;4;12;4;1;1;1;30
U00559298;1;5;5;12;0;1;1;0;24
U00559318;1;6;6;12;2;2;1;0;29
U00559584;1;18;11;61;1;1;4;1;97
U00559701;0;10;4;17;5;1;0;0;37
U00559880;1;4;0;9;3;0;0;0;16
U00559997;1;4;4;7;1;1;1;0;18
U00560002;1;5;9;17;1;1;3;0;36
U00560070;0;3;2;5;2;0;1;1;14
U00560452;1;5;5;10;0;1;2;0;23
U00560492;0;9;3;34;1;10;7;0;64
U00560618;1;8;1;26;0;8;5;1;49
U00560692;0;3;2;4;2;1;0;1;13
U00560713;0;8;2;28;1;9;5;1;54
U00560717;1;9;2;42;0;13;9;2;77
U00560729;1;6;5;14;2;0;3;0;30
U00560751;0;7;0;31;0;9;6;1;54
U00560774;0;6;4;10;3;0;1;0;24
U00560804;0;10;0;41;0;12;9;2;74
U00561018;1;6;9;17;2;0;2;1;37
U00561120;0;6;3;8;3;0;0;0;20
U00561135;0;3;2;5;1;1;1;0;13
U00561144;1;3;4;7;0;1;1;0;16
U00561344;1;15;0;45;1;15;7;1;84
U00561515;0;6;7;14;2;1;1;1;32
U00561585;0;8;8;17;1;1;3;1;39
U00561740;0;4;2;6;2;0;0;1;15
U00561763;1;5;4;5;3;0;1;0;18
U00561897;0;13;6;60;1;3;4;1;88
U00561908;1;8;5;15;2;1;1;0;32
U00562021;0;6;3;10;4;1;0;1;25
U00562203;0;3;4;7;1;1;1;0;17
U00562207;0;8;7;43;0;0;4;0;62
U00562269;1;4;1;16;0;5;4;1;31
U00562331;1;3;0;18;0;5;3;1;30
U00562517;1;6;0;32;0;9;6;0;53
U00562546;0;17;16;83;1;3;5;0;125
U00562553;1;7;0;36;0;13;7;1;64
U00562613;0;12;7;23;2;2;3;1;50
U00562773;1;7;4;30;2;1;3;0;47
U00562935;1;9;9;19;2;3;3;0;45
U00562962;0;4;2;5;2;1;0;0;14
U00562990;1;4;4;9;1;0;1;0;19
U00563060;0;14;11;72;4;0;4;1;106
U00563067;1;4;2;6;3;1;0;0;16
U00563084;0;15;12;60;2;2;3;1;95
U00563372;1;8;10;22;2;2;3;0;47
U00563431;1;6;9;17;0;1;3;1;37
U00563605;1;7;8;15;1;2;2;2;37
U00563655;1;10;0;34;1;11;7;2;65
U00563857;0;5;9;13;1;1;3;0;32
U00563881;0;4;5;9;0;1;2;0;21
U00563996;0;7;10;17;2;2;3;1;42
U00564027;0;6;6;10;1;1;3;1;28
U00564087;1;15;9;70;1;2;3;4;104
U00564140;1;4;0;18;1;5;3;1;32
U00564219;1;7;2;30;0;10;5;2;56
U00564336;0;8;6;11;4;1;1;1;32
U00564415;0;4;3;10;1;1;2;0;21
U00564420;1;16;8;59;2;4;5;1;95
U00564508;0;9;9;16;2;1;3;0;40
U00564709;1;6;0;18;0;6;5;1;36
U00564769;1;7;3;30;0;10;6;2;58
U00564936;1;7;4;13;1;2;3;0;30
U00564982;1;4;5;11;1;1;1;0;23
U00565185;0;7;8;16;2;1;2;2;38
U00565309;0;12;3;20;5;0;0;0;40
U00565421;0;3;2;6;2;1;1;0;15
U00565495;0;7;5;11;1;1;2;0;27
U00565583;1;4;3;7;3;1;0;2;20
U00565763;1;2;2;5;1;0;1;0;11
U00565814;1;8;8;16;2;2;2;1;39
U00565817;1;3;4;8;1;1;1;1;19
U00565834;0;8;2;11;4;0;1;0;26
U00565860;0;11;1;42;1;12;9;1;77
U00565994;0;4;2;5;2;1;0;1;15
U00566021;1;7;4;24;0;8;4;1;48
U00566084;0;3;3;7;0;1;2;0;16
U00566097;0;4;2;8;0;1;1;0;16
U00566144;1;9;2;40;1;12;5;2;71
U00566279;1;7;4;36;1;1;2;1;52
U00566301;0;8;5;31;3;10;6;3;66
U00566307;0;3;2;7;1;1;1;0;15
U00566322;1;7;1;24;1;9;4;1;47
U00566372;0;3;4;9;1;1;1;0;19
U00566414;1;5;4;12;2;1;1;0;25
U00566510;1;9;0;28;0;9;6;1;53
U00566542;1;5;2;7;3;0;0;0;17
U00566615;1;6;1;20;0;6;4;0;37
U00566670;0;5;5;11;1;2;2;0;26
U00566700;1;6;2;8;2;1;1;0;20
U00566745;1;6;0;21;0;6;3;2;38
U00566848;0;5;1;10;3;1;1;1;22
U00566988;1;9;2;29;1;7;5;2;55
U00567005;0;4;1;8;1;0;0;0;14
U00567046;1;6;4;10;3;0;0;1;24
U00567189;1;6;0;19;0;6;4;0;35
U00567303;1;4;3;7;2;1;0;1;18
U00567345;1;7;1;19;1;6;4;1;39
U00567401;0;3;6;12;2;0;2;0;25
U00567532;0;6;6;14;1;1;2;1;31
U00567564;0;10;10;23;1;2;4;2;52
U00567737;1;10;6;64;0;3;4;0;87
U00567862;0;6;2;9;3;0;1;0;21
U00568021;0;6;2;24;1;8;4;1;46
U00568142;0;9;5;34;0;1;2;1;52
U00568253;1;14;9;24;2;2;3;1;55
U00568295;0;10;7;44;2;1;3;1;68
U00568302;0;7;5;18;0;2;2;1;35
